Index	Disease_ID	Disease_name	Gene_symbol	Phenotypic_series_ID	Phenotypic_series_name	Tissue	Tissue_number	Clinical_manifestation	Pathogenesis
2673	182250	Singleton-Merten syndrome 1	IFIH1	PS182250	Singleton-Merten syndrome	Artery	Artery (N=30)	Yes	NA
2674	608808	"Transposition of the great arteries, dextro-looped 1"	MED13L			Artery	Artery (N=30)	Yes	NA
2675	614816	Loeys-Dietz syndrome 4	TGFB2	PS609192	Loeys-Dietz syndrome	Artery	Artery (N=30)	Yes	NA
2676	615436	"Aortic aneurysm, familial thoracic 8"	PRKG1	PS607086	"Aortic aneurysm, familial thoracic"	Artery	Artery (N=30)	Yes	NA
2677	178600	"Pulmonary hypertension, familial primary, 1, with or without HHT"	BMPR2	PS178600	"Pulmonary hypertension, primary"	Artery	Artery (N=30)	Yes	NA
2678	178600	"Pulmonary hypertension, primary, fenfluramine or dexfenfluramine-associated"	BMPR2	PS178600	"Pulmonary hypertension, primary"	Artery	Artery (N=30)	Yes	NA
2679	187300	"Telangiectasia, hereditary hemorrhagic, type 1"	ENG	PS187300	"Telangiectasia, hereditary hemorrhagic"	Artery	Artery (N=30)	Yes	NA
2680	617035	Patent ductus arteriosus 2	TFAP2B	PS607411	Patent ductus arteriosus	Artery	Artery (N=30)	Yes	NA
2681	132900	"Aortic aneurysm, familial thoracic 4"	MYH11	PS607086	"Aortic aneurysm, familial thoracic"	Artery	Artery (N=30)	Yes	NA
2682	617039	Patent ductus arteriosus 3	PRDM6	PS607411	Patent ductus arteriosus	Artery	Artery (N=30)	Yes	NA
2683	617168	"Aortic aneurysm, familial thoracic 10"	LOX	PS607086	"Aortic aneurysm, familial thoracic"	Artery	Artery (N=30)	Yes	NA
2684	615846	Aicardi-Goutieres syndrome 7	IFIH1	PS225750	Aicardi-Goutieres syndrome	Artery	Artery (N=30)	Yes	NA
2685	616298	Singleton-Merten syndrome 2	DDX58	PS182250	Singleton-Merten syndrome	Artery	Artery (N=30)	Yes	NA
2686	615582	Loeys-Dietz syndrome 5	TGFB3	PS609192	Loeys-Dietz syndrome	Artery	Artery (N=30)	Yes	NA
2687	208000	"Arterial calcification, generalized, of infancy, 1"	ENPP1	PS208000	Generalized arterial calcification of infancy	Artery	Artery (N=30)	Yes	NA
2688	614331	"Colorectal cancer, hereditary nonpolyposis, type 6"	TGFBR2	PS120435	"Colorectal cancer, hereditary nonpolyposis"	Artery	Artery (N=30)	Yes	NA
2689	614473	"Arterial calcification, generalized, of infancy, 2"	ABCC6	PS208000	Generalized arterial calcification of infancy	Artery	Artery (N=30)	Yes	NA
2690	611788	"Aortic aneurysm, familial thoracic 6"	ACTA2	PS607086	"Aortic aneurysm, familial thoracic"	Artery	Artery (N=30)	Yes	NA
2691	610168	Loeys-Dietz syndrome 2	TGFBR2	PS607086	"Aortic aneurysm, familial thoracic"	Artery	Artery (N=30)	Yes	NA
2692	610168	Loeys-Dietz syndrome 2	TGFBR2	PS609192	Loeys-Dietz syndrome	Artery	Artery (N=30)	Yes	NA
2693	613854	"Congenital heart defects, multiple types, 6"	GDF1			Artery	Artery (N=30)	Yes	NA
2694	107970	Arrhythmogenic right ventricular dysplasia 1	TGFB3	PS107970	Arrhythmogenic right ventricular dysplasia	Artery	Artery (N=30)	Yes	NA
2695	609192	Loeys-Dietz syndrome 1	TGFBR1	PS607086	"Aortic aneurysm, familial thoracic"	Artery	Artery (N=30)	Yes	NA
2696	609192	Loeys-Dietz syndrome 1	TGFBR1	PS609192	Loeys-Dietz syndrome	Artery	Artery (N=30)	Yes	NA
2697	613795	Loeys-Dietz syndrome 3	SMAD3	PS609192	Loeys-Dietz syndrome	Artery	Artery (N=30)	Yes	NA
2698	614557	"Ehlers-Danlos syndrome, kyphoscoliotic type, 2"	FKBP14	PS130000	Ehlers-Danlos syndrome	Artery	Artery (N=30)	Yes	NA
2699	615506	"Telangiectasia, hereditary hemorrhagic, type 5"	GDF2	PS187300	"Telangiectasia, hereditary hemorrhagic"	Artery	Artery (N=30)	Yes	NA
2700	613780	"Aortic aneurysm, familial thoracic 7"	MYLK	PS607086	"Aortic aneurysm, familial thoracic"	Artery	Artery (N=30)	Yes	NA
2701	616437	Frontotemporal dementia and/or amyotrophic lateral sclerosis 3	SQSTM1	PS105400	Amyotrophic lateral sclerosis	Brain-Cortex-Frontal	Brain-Cortex-Frontal (N=5)	Yes	NA
2702	616437	Frontotemporal dementia and/or amyotrophic lateral sclerosis 3	SQSTM1	PS105550	Frontotemporal dementia and/or Amyotrophic Lateral Sclerosis	Brain-Cortex-Frontal	Brain-Cortex-Frontal (N=5)	Yes	NA
2703	167320	Inclusion body myopathy with early-onset Paget disease and frontotemporal dementia 1	VCP	PS167320	Inclusion body myopathy/Paget disease/frontotemporal dementia	Brain-Cortex-Frontal	Brain-Cortex-Frontal (N=5)	Yes	NA
2704	105550	Frontotemporal dementia and/or amyotrophic lateral sclerosis 1	C9orf72	PS105400	Amyotrophic lateral sclerosis	Brain-Cortex-Frontal	Brain-Cortex-Frontal (N=5)	Yes	NA
2705	105550	Frontotemporal dementia and/or amyotrophic lateral sclerosis 1	C9orf72	PS105550	Frontotemporal dementia and/or Amyotrophic Lateral Sclerosis	Brain-Cortex-Frontal	Brain-Cortex-Frontal (N=5)	Yes	NA
2706	615911	Frontotemporal dementia and/or amyotrophic lateral sclerosis 2	CHCHD10	PS105400	Amyotrophic lateral sclerosis	Brain-Cortex-Frontal	Brain-Cortex-Frontal (N=5)	Yes	NA
2707	615911	Frontotemporal dementia and/or amyotrophic lateral sclerosis 2	CHCHD10	PS105550	Frontotemporal dementia and/or Amyotrophic Lateral Sclerosis	Brain-Cortex-Frontal	Brain-Cortex-Frontal (N=5)	Yes	NA
2708	616439	Frontotemporal dementia and/or amyotrophic lateral sclerosis 4	TBK1	PS105400	Amyotrophic lateral sclerosis	Brain-Cortex-Frontal	Brain-Cortex-Frontal (N=5)	Yes	NA
2709	616439	Frontotemporal dementia and/or amyotrophic lateral sclerosis 4	TBK1	PS105550	Frontotemporal dementia and/or Amyotrophic Lateral Sclerosis	Brain-Cortex-Frontal	Brain-Cortex-Frontal (N=5)	Yes	NA
2710	224230	"Dyskeratosis congenita, autosomal recessive 1"	NOP10	PS127550	Dyskeratosis congenita	Digestive system-Esophagus-Mucosa	Digestive system-Esophagus-Mucosa (N=13)	Yes	NA
2711	615190	"Dyskeratosis congenita, autosomal recessive 5"	RTEL1	PS127550	Dyskeratosis congenita	Digestive system-Esophagus-Mucosa	Digestive system-Esophagus-Mucosa (N=13)	Yes	NA
2712	615190	"Dyskeratosis congenita, autosomal dominant 4"	RTEL1	PS127550	Dyskeratosis congenita	Digestive system-Esophagus-Mucosa	Digestive system-Esophagus-Mucosa (N=13)	Yes	NA
2713	164280	Feingold syndrome 1	MYCN	PS164280	Feingold syndrome	Digestive system-Esophagus-Mucosa	Digestive system-Esophagus-Mucosa (N=13)	Yes	NA
2714	305000	"Dyskeratosis congenita, X-linked"	DKC1	PS127550	Dyskeratosis congenita	Digestive system-Esophagus-Mucosa	Digestive system-Esophagus-Mucosa (N=13)	Yes	NA
2715	613990	"Dyskeratosis congenita, autosomal dominant 3"	TINF2	PS127550	Dyskeratosis congenita	Digestive system-Esophagus-Mucosa	Digestive system-Esophagus-Mucosa (N=13)	Yes	NA
2716	616371	"Pulmonary fibrosis and/or bone marrow failure, telomere-related, 4"	PARN	PS614742	"Pulmonary fibrosis and/or bone marrow failure, telomere-related"	Digestive system-Esophagus-Mucosa	Digestive system-Esophagus-Mucosa (N=13)	Yes	NA
2717	616373	"Pulmonary fibrosis and/or bone marrow failure, telomere-related, 3"	RTEL1	PS614742	"Pulmonary fibrosis and/or bone marrow failure, telomere-related"	Digestive system-Esophagus-Mucosa	Digestive system-Esophagus-Mucosa (N=13)	Yes	NA
2718	613987	"Dyskeratosis congenita, autosomal recessive 2"	NHP2	PS127550	Dyskeratosis congenita	Digestive system-Esophagus-Mucosa	Digestive system-Esophagus-Mucosa (N=13)	Yes	NA
2719	616353	"Dyskeratosis congenita, autosomal recessive 6"	PARN	PS127550	Dyskeratosis congenita	Digestive system-Esophagus-Mucosa	Digestive system-Esophagus-Mucosa (N=13)	Yes	NA
2720	613988	"Dyskeratosis congenita, autosomal recessive 3"	WRAP53	PS127550	Dyskeratosis congenita	Digestive system-Esophagus-Mucosa	Digestive system-Esophagus-Mucosa (N=13)	Yes	NA
2721	614326	Feingold syndrome 2	FGLDS2	PS164280	Feingold syndrome	Digestive system-Esophagus-Mucosa	Digestive system-Esophagus-Mucosa (N=13)	Yes	NA
2722	127550	"Dyskeratosis congenita, autosomal dominant 1"	TERC	PS127550	Dyskeratosis congenita	Digestive system-Esophagus-Mucosa	Digestive system-Esophagus-Mucosa (N=13)	Yes	NA
2723	268130	Revesz syndrome	TINF2	PS127550	Dyskeratosis congenita	Digestive system-Esophagus-Mucosa	Digestive system-Esophagus-Mucosa (N=13)	Yes	NA
2724	616192	"?Ataxia, combined cerebellar and peripheral, with hearing loss and diabetes mellitus"	DNAJC3			Pancreas	Pancreas (N=1)	Yes	NA
2725	612953	"Parkinson disease 14, autosomal recessive"	PLA2G6	PS168600	Parkinson disease	Brain-Basal ganglia-Substantia nigra	Brain-Basal ganglia-Substantia nigra (N=14)	Yes	NA
2726	617054	"Striatonigral degeneration, childhood-onset"	VAC14	PS271930	Striatonigral degeneration	Brain-Basal ganglia-Substantia nigra	Brain-Basal ganglia-Substantia nigra (N=14)	Yes	NA
2727	606693	Kufor-Rakeb syndrome	ATP13A2	PS168600	Parkinson disease	Brain-Basal ganglia-Substantia nigra	Brain-Basal ganglia-Substantia nigra (N=14)	Yes	NA
2728	271930	"Striatonigral degeneration, infantile"	NUP62	PS271930	Striatonigral degeneration	Brain-Basal ganglia-Substantia nigra	Brain-Basal ganglia-Substantia nigra (N=14)	Yes	NA
2729	616710	"Parkinson disease 22, autosomal dominant"	CHCHD2	PS168600	Parkinson disease	Brain-Basal ganglia-Substantia nigra	Brain-Basal ganglia-Substantia nigra (N=14)	Yes	NA
2730	168601	Parkinson disease 1	SNCA	PS168600	Parkinson disease	Brain-Basal ganglia-Substantia nigra	Brain-Basal ganglia-Substantia nigra (N=14)	Yes	NA
2731	615528	"Parkinson disease 19b, early-onset"	DNAJC6	PS168600	Parkinson disease	Brain-Basal ganglia-Substantia nigra	Brain-Basal ganglia-Substantia nigra (N=14)	Yes	NA
2732	615528	"Parkinson disease 19a, juvenile-onset"	DNAJC6	PS168600	Parkinson disease	Brain-Basal ganglia-Substantia nigra	Brain-Basal ganglia-Substantia nigra (N=14)	Yes	NA
2733	606324	"Parkinson disease 7, autosomal recessive early-onset"	PARK7	PS168600	Parkinson disease	Brain-Basal ganglia-Substantia nigra	Brain-Basal ganglia-Substantia nigra (N=14)	Yes	NA
2734	605543	Parkinson disease 4	SNCA	PS168600	Parkinson disease	Brain-Basal ganglia-Substantia nigra	Brain-Basal ganglia-Substantia nigra (N=14)	Yes	NA
2735	615530	"Parkinson disease 20, early-onset"	SYNJ1	PS168600	Parkinson disease	Brain-Basal ganglia-Substantia nigra	Brain-Basal ganglia-Substantia nigra (N=14)	Yes	NA
2736	616840	"Parkinson disease 23, autosomal recessive, early onset"	VPS13C	PS168600	Parkinson disease	Brain-Basal ganglia-Substantia nigra	Brain-Basal ganglia-Substantia nigra (N=14)	Yes	NA
2737	600116	"Parkinson disease, juvenile, type 2"	PRKN	PS168600	Parkinson disease	Brain-Basal ganglia-Substantia nigra	Brain-Basal ganglia-Substantia nigra (N=14)	Yes	NA
2738	260300	"Parkinson disease 15, autosomal recessive"	FBXO7	PS168600	Parkinson disease	Brain-Basal ganglia-Substantia nigra	Brain-Basal ganglia-Substantia nigra (N=14)	Yes	NA
2739	605909	"Parkinson disease 6, early onset"	PINK1	PS168600	Parkinson disease	Brain-Basal ganglia-Substantia nigra	Brain-Basal ganglia-Substantia nigra (N=14)	Yes	NA
2740	213600	"Basal ganglia calcification, idiopathic, 1"	SLC20A2	PS213600	"Basal ganglia calcification, idiopathic"	Brain-Basal ganglia-Caudate nucleus	Brain-Basal ganglia-Caudate nucleus (N=18)	Yes	NA
2741	300894	Neurodegeneration with brain iron accumulation 5	WDR45	PS234200	Neurodegeneration with brain iron accumulation	Brain-Basal ganglia-Caudate nucleus	Brain-Basal ganglia-Caudate nucleus (N=18)	Yes	NA
2742	256600	Infantile neuroaxonal dystrophy 1	PLA2G6	PS234200	Neurodegeneration with brain iron accumulation	Brain-Basal ganglia-Caudate nucleus	Brain-Basal ganglia-Caudate nucleus (N=18)	Yes	NA
2743	613710	Thiamine metabolism dysfunction syndrome 4 (progressive polyneuropathy type)	SLC25A19	PS249270	Thiamine-responsive dysfunction syndrome	Brain-Basal ganglia-Caudate nucleus	Brain-Basal ganglia-Caudate nucleus (N=18)	Yes	NA
2744	607483	Thiamine metabolism dysfunction syndrome 2 (biotin- or thiamine-responsive encephalopathy type 2)	SLC19A3	PS249270	Thiamine-responsive dysfunction syndrome	Brain-Basal ganglia-Caudate nucleus	Brain-Basal ganglia-Caudate nucleus (N=18)	Yes	NA
2745	614298	Neurodegeneration with brain iron accumulation 4	C19orf12	PS234200	Neurodegeneration with brain iron accumulation	Brain-Basal ganglia-Caudate nucleus	Brain-Basal ganglia-Caudate nucleus (N=18)	Yes	NA
2746	615483	"Basal ganglia calcification, idiopathic, 5"	PDGFB	PS213600	"Basal ganglia calcification, idiopathic"	Brain-Basal ganglia-Caudate nucleus	Brain-Basal ganglia-Caudate nucleus (N=18)	Yes	NA
2747	234200	Neurodegeneration with brain iron accumulation 1	PANK2	PS234200	Neurodegeneration with brain iron accumulation	Brain-Basal ganglia-Caudate nucleus	Brain-Basal ganglia-Caudate nucleus (N=18)	Yes	NA
2748	606159	Neurodegeneration with brain iron accumulation 3	FTL	PS234200	Neurodegeneration with brain iron accumulation	Brain-Basal ganglia-Caudate nucleus	Brain-Basal ganglia-Caudate nucleus (N=18)	Yes	NA
2749	609161	"Striatal degeneration, autosomal dominant"	PDE8B	PS609161	"Striatal degeneration, autosomal dominant"	Brain-Basal ganglia-Caudate nucleus	Brain-Basal ganglia-Caudate nucleus (N=18)	Yes	NA
2750	615643	Neurodegeneration with brain iron accumulation 6	COASY	PS234200	Neurodegeneration with brain iron accumulation	Brain-Basal ganglia-Caudate nucleus	Brain-Basal ganglia-Caudate nucleus (N=18)	Yes	NA
2751	615007	"Basal ganglia calcification, idiopathic, 4"	PDGFRB	PS213600	"Basal ganglia calcification, idiopathic"	Brain-Basal ganglia-Caudate nucleus	Brain-Basal ganglia-Caudate nucleus (N=18)	Yes	NA
2752	610217	Neurodegeneration with brain iron accumulation 2B	PLA2G6	PS234200	Neurodegeneration with brain iron accumulation	Brain-Basal ganglia-Caudate nucleus	Brain-Basal ganglia-Caudate nucleus (N=18)	Yes	NA
2753	249270	Thiamine-responsive megaloblastic anemia syndrome	SLC19A2	PS249270	Thiamine-responsive dysfunction syndrome	Brain-Basal ganglia-Caudate nucleus	Brain-Basal ganglia-Caudate nucleus (N=18)	Yes	NA
2754	614458	Thiamine metabolism dysfunction syndrome 5 (episodic encephalopathy type)	TPK1	PS249270	Thiamine-responsive dysfunction syndrome	Brain-Basal ganglia-Caudate nucleus	Brain-Basal ganglia-Caudate nucleus (N=18)	Yes	NA
2755	616413	"Basal ganglia calcification, idiopathic, 6"	XPR1	PS213600	"Basal ganglia calcification, idiopathic"	Brain-Basal ganglia-Caudate nucleus	Brain-Basal ganglia-Caudate nucleus (N=18)	Yes	NA
2756	607196	"Microcephaly, Amish type"	SLC25A19	PS249270	Thiamine-responsive dysfunction syndrome	Brain-Basal ganglia-Caudate nucleus	Brain-Basal ganglia-Caudate nucleus (N=18)	Yes	NA
2757	616922	"Striatal degeneration, autosomal dominant"	PDE10A	PS609161	"Striatal degeneration, autosomal dominant"	Brain-Basal ganglia-Caudate nucleus	Brain-Basal ganglia-Caudate nucleus (N=18)	Yes	NA
2758	181350	"Emery-Dreifuss muscular dystrophy 2, autosomal dominant"	LMNA	PS310300	Emery-Dreifuss muscular dystrophy	Adipose-Subcutaneous	Adipose-Subcutaneous (N=16)	Yes	NA
2759	614662	Cortisone reductase deficiency 2	HSD11B1	PS604931	Cortisone reductase deficiency	Adipose-Subcutaneous	Adipose-Subcutaneous (N=16)	Yes	NA
2760	616516	"Emery-Dreifuss muscular dystrophy 3, autosomal recessive"	LMNA	PS310300	Emery-Dreifuss muscular dystrophy	Adipose-Subcutaneous	Adipose-Subcutaneous (N=16)	Yes	NA
2761	115200	"Cardiomyopathy, dilated, 1A"	LMNA	PS115200	Dilated cardiomyopathy	Adipose-Subcutaneous	Adipose-Subcutaneous (N=16)	Yes	NA
2762	604367	"Insulin resistance, severe, digenic"	PPARG	PS151660	"Lipodystrophy, familial partial"	Adipose-Subcutaneous	Adipose-Subcutaneous (N=16)	Yes	NA
2763	604367	"Lipodystrophy, familial partial, type 3"	PPARG	PS151660	"Lipodystrophy, familial partial"	Adipose-Subcutaneous	Adipose-Subcutaneous (N=16)	Yes	NA
2764	270685	Silver spastic paraplegia syndrome	BSCL2	PS303350	Spastic paraplegia	Adipose-Subcutaneous	Adipose-Subcutaneous (N=16)	Yes	NA
2765	613327	"Lipodystrophy, congenital generalized, type 4"	CAVIN1	PS608594	"Lipodystrophy, congenital generalized"	Adipose-Subcutaneous	Adipose-Subcutaneous (N=16)	Yes	NA
2766	604931	Cortisone reductase deficiency 1	H6PD	PS604931	Cortisone reductase deficiency	Adipose-Subcutaneous	Adipose-Subcutaneous (N=16)	Yes	NA
2767	248370	Mandibuloacral dysplasia	LMNA	PS248370	Mandibuloacral dysplasia with lipodystrophy	Adipose-Subcutaneous	Adipose-Subcutaneous (N=16)	Yes	NA
2768	608594	"Lipodystrophy, congenital generalized, type 1"	AGPAT2	PS608594	"Lipodystrophy, congenital generalized"	Adipose-Subcutaneous	Adipose-Subcutaneous (N=16)	Yes	NA
2769	613877	"Lipodystrophy, familial partial, type 4"	PLIN1	PS151660	"Lipodystrophy, familial partial"	Adipose-Subcutaneous	Adipose-Subcutaneous (N=16)	Yes	NA
2770	151660	"Lipodystrophy, familial partial, type 2"	LMNA	PS151660	"Lipodystrophy, familial partial"	Adipose-Subcutaneous	Adipose-Subcutaneous (N=16)	Yes	NA
2771	615980	"Lipodystrophy, familial partial, type 6"	LIPE	PS151660	"Lipodystrophy, familial partial"	Adipose-Subcutaneous	Adipose-Subcutaneous (N=16)	Yes	NA
2772	605588	"Charcot-Marie-Tooth disease, type 2B1"	LMNA	PS118220	Charcot-Marie-Tooth disease	Adipose-Subcutaneous	Adipose-Subcutaneous (N=16)	Yes	NA
2773	608612	Mandibuloacral dysplasia with type B lipodystrophy	ZMPSTE24	PS248370	Mandibuloacral dysplasia with lipodystrophy	Adipose-Subcutaneous	Adipose-Subcutaneous (N=16)	Yes	NA
2774	269700	"Lipodystrophy, congenital generalized, type 2"	BSCL2	PS608594	"Lipodystrophy, congenital generalized"	Adipose-Subcutaneous	Adipose-Subcutaneous (N=16)	Yes	NA
2775	181350	"Emery-Dreifuss muscular dystrophy 2, autosomal dominant"	LMNA	PS310300	Emery-Dreifuss muscular dystrophy	Adipose	Adipose (N=17)	Yes	NA
2776	614662	Cortisone reductase deficiency 2	HSD11B1	PS604931	Cortisone reductase deficiency	Adipose	Adipose (N=17)	Yes	NA
2777	616516	"Emery-Dreifuss muscular dystrophy 3, autosomal recessive"	LMNA	PS310300	Emery-Dreifuss muscular dystrophy	Adipose	Adipose (N=17)	Yes	NA
2778	115200	"Cardiomyopathy, dilated, 1A"	LMNA	PS115200	Dilated cardiomyopathy	Adipose	Adipose (N=17)	Yes	NA
2779	608612	Mandibuloacral dysplasia with type B lipodystrophy	ZMPSTE24	PS248370	Mandibuloacral dysplasia with lipodystrophy	Adipose	Adipose (N=17)	Yes	NA
2780	604367	"Insulin resistance, severe, digenic"	PPARG	PS151660	"Lipodystrophy, familial partial"	Adipose	Adipose (N=17)	Yes	NA
2781	604367	"Lipodystrophy, familial partial, type 3"	PPARG	PS151660	"Lipodystrophy, familial partial"	Adipose	Adipose (N=17)	Yes	NA
2782	270685	Silver spastic paraplegia syndrome	BSCL2	PS303350	Spastic paraplegia	Adipose	Adipose (N=17)	Yes	NA
2783	269700	"Lipodystrophy, congenital generalized, type 2"	BSCL2	PS608594	"Lipodystrophy, congenital generalized"	Adipose	Adipose (N=17)	Yes	NA
2784	613327	"Lipodystrophy, congenital generalized, type 4"	CAVIN1	PS608594	"Lipodystrophy, congenital generalized"	Adipose	Adipose (N=17)	Yes	NA
2785	248370	Mandibuloacral dysplasia	LMNA	PS248370	Mandibuloacral dysplasia with lipodystrophy	Adipose	Adipose (N=17)	Yes	NA
2786	613877	"Lipodystrophy, familial partial, type 4"	PLIN1	PS151660	"Lipodystrophy, familial partial"	Adipose	Adipose (N=17)	Yes	NA
2787	151660	"Lipodystrophy, familial partial, type 2"	LMNA	PS151660	"Lipodystrophy, familial partial"	Adipose	Adipose (N=17)	Yes	NA
2788	615980	"Lipodystrophy, familial partial, type 6"	LIPE	PS151660	"Lipodystrophy, familial partial"	Adipose	Adipose (N=17)	Yes	NA
2789	605588	"Charcot-Marie-Tooth disease, type 2B1"	LMNA	PS118220	Charcot-Marie-Tooth disease	Adipose	Adipose (N=17)	Yes	NA
2790	615812	Abdominal obesity-metabolic syndrome 3	DYRK1B	PS605552	Abdominal obesity-metabolic syndrome	Adipose	Adipose (N=17)	Yes	NA
2791	604931	Cortisone reductase deficiency 1	H6PD	PS604931	Cortisone reductase deficiency	Adipose	Adipose (N=17)	Yes	NA
2792	608594	"Lipodystrophy, congenital generalized, type 1"	AGPAT2	PS608594	"Lipodystrophy, congenital generalized"	Adipose	Adipose (N=17)	Yes	NA
2793	604145	"Cardiomyopathy, dilated, 1G"	TTN	PS115200	Dilated cardiomyopathy	Heart-Atrium	Heart-Atrium (N=218)	Yes	NA
2794	613119	?Brugada syndrome 6	KCNE3	PS601144	Brugada syndrome	Heart-Atrium	Heart-Atrium (N=218)	Yes	NA
2795	604250	"Hemochromatosis, type 3"	TFR2	PS235200	Hemochromatosis	Heart-Atrium	Heart-Atrium (N=218)	Yes	NA
2796	113900	"Heart block, nonprogressive"	SCN5A	PS113900	Progressive familial heart block	Heart-Atrium	Heart-Atrium (N=218)	Yes	NA
2797	113900	"Heart block, progressive, type IA"	SCN5A	PS113900	Progressive familial heart block	Heart-Atrium	Heart-Atrium (N=218)	Yes	NA
2798	613706	Noonan syndrome 7	BRAF	PS163950	Noonan syndrome	Heart-Atrium	Heart-Atrium (N=218)	Yes	NA
2799	617114	"Myopathy, myofibrillar, 7"	KY	PS601419	"Myopathy, myofibrillar"	Heart-Atrium	Heart-Atrium (N=218)	Yes	NA
2800	612838	"Cardiac conduction defect, nonspecific"	SCN1B	PS601144	Brugada syndrome	Heart-Atrium	Heart-Atrium (N=218)	Yes	NA
2801	612838	Brugada syndrome 5	SCN1B	PS601144	Brugada syndrome	Heart-Atrium	Heart-Atrium (N=218)	Yes	NA
2802	609524	"Myopathy, myofibrillar, 5"	FLNC	PS601419	"Myopathy, myofibrillar"	Heart-Atrium	Heart-Atrium (N=218)	Yes	NA
2803	617047	"Cardiomyopathy, familial hypertrophic, 26"	FLNC	PS115210	Familial restrictive cardiomyopathy	Heart-Atrium	Heart-Atrium (N=218)	Yes	NA
2804	617047	"Cardiomyopathy, familial hypertrophic, 26"	FLNC	PS192600	"Cardiomyopathy, familial hypertrophic"	Heart-Atrium	Heart-Atrium (N=218)	Yes	NA
2805	617047	"Cardiomyopathy, familial restrictive 5"	FLNC	PS115210	Familial restrictive cardiomyopathy	Heart-Atrium	Heart-Atrium (N=218)	Yes	NA
2806	617047	"Cardiomyopathy, familial restrictive 5"	FLNC	PS192600	"Cardiomyopathy, familial hypertrophic"	Heart-Atrium	Heart-Atrium (N=218)	Yes	NA
2807	310300	"Emery-Dreifuss muscular dystrophy 1, X-linked"	EMD	PS310300	Emery-Dreifuss muscular dystrophy	Heart-Atrium	Heart-Atrium (N=218)	Yes	NA
2808	302045	"Cardiomyopathy, dilated, 3B"	DMD	PS115200	Dilated cardiomyopathy	Heart-Atrium	Heart-Atrium (N=218)	Yes	NA
2809	609200	"Myopathy, myofibrillar, 3"	MYOT	PS601419	"Myopathy, myofibrillar"	Heart-Atrium	Heart-Atrium (N=218)	Yes	NA
2810	613869	"Myopathy, myofibrillar, fatal infantile hypertonic, alpha-B crystallin-related"	CRYAB	PS601419	"Myopathy, myofibrillar"	Heart-Atrium	Heart-Atrium (N=218)	Yes	NA
2811	611876	Brugada syndrome 4	CACNB2	PS601144	Brugada syndrome	Heart-Atrium	Heart-Atrium (N=218)	Yes	NA
2812	611875	Brugada syndrome 3	CACNA1C	PS601144	Brugada syndrome	Heart-Atrium	Heart-Atrium (N=218)	Yes	NA
2813	612347	Jervell and Lange-Nielsen syndrome 2	KCNE1	PS220400	Jervell and Lange-Nielsen syndrome	Heart-Atrium	Heart-Atrium (N=218)	Yes	NA
2814	611879	"Cardiomyopathy, dilated, 1Z"	TNNC1	PS115200	Dilated cardiomyopathy	Heart-Atrium	Heart-Atrium (N=218)	Yes	NA
2815	611878	Left ventricular noncompaction 9	TPM1	PS115200	Dilated cardiomyopathy	Heart-Atrium	Heart-Atrium (N=218)	Yes	NA
