ID,DISEASE_NAME,Gene symbol,PS accession,PS name,Tissue,Manifestation,Pathogenicity,Ref
607872,Chromosome 1p36 Deletion Syndrome,DEL1p36,,,Kidney,0,0,1255
612513,Chromosome 2p16.1-p15 Deletion Syndrome,DEL2p16.1-p15,,,Kidney,0,0,1256
613792,Chromosome 3pter-p25 Deletion Syndrome,DEL3pterp25,,,Kidney,0,0,1257
618935,"Chronic Granulomatous Disease 5, Autosomal Recessive",CYBC1,PS306400,"Granulomatous disease, chronic",Kidney,0,0,1258
216100,Cleft Lip/palate With Abnormal Thumbs And Microcephaly,ESCO2,,,Kidney,0,0,1259
216360,Coach Syndrome,TMEM67,,,Kidney,0,0,1260
216400,"Cockayne Syndrome, Type A",ERCC8,,,Kidney,0,0,1261
133540,"Cockayne Syndrome, Type B",ERCC6,,,Kidney,0,0,1262
607426,"Coenzyme Q10 Deficiency, Primary, 1",COQ2,PS607426,"Coenzyme Q10 deficiency, primary",Kidney,2,2,1263
614652,"Coenzyme Q10 Deficiency, Primary, 3",PDSS2,PS607426,"Coenzyme Q10 deficiency, primary",Kidney,2,2,1264
614650,"Coenzyme Q10 Deficiency, Primary, 6",COQ6,PS607426,"Coenzyme Q10 deficiency, primary",Kidney,2,2,1265
616733,"Coenzyme Q10 Deficiency, Primary, 8",COQ7,PS607426,"Coenzyme Q10 deficiency, primary",Kidney,2,2,1266
135900,Coffin-siris Syndrome 1,ARID1B,PS135900,Coffin-Siris syndrome,Kidney,0,0,1267
135900,Coffin-siris Syndrome 1,ARID1B,PS156200,"Mental retardation, autosomal dominant",Kidney,0,0,1268
120400,Coloboma Of Macula With Type B Brachydactyly,,,,Kidney,0,0,1269
120433,"Coloboma, Ocular, With Or Without Hearing Impairment, Cleft Lip/palate, And/or Mental Retardation",YAP1,,,Kidney,1,1,1270
114500,Colorectal Cancer,PLA2G2A,,,Kidney,2,2,1271
114500,Colorectal Cancer,NRAS,,,Kidney,2,2,1272
114500,Colorectal Cancer,BUB1,,,Kidney,2,2,1273
114500,Colorectal Cancer,CTNNB1,,,Kidney,2,2,1274
114500,Colorectal Cancer,PIK3CA,,,Kidney,2,2,1275
114500,Colorectal Cancer,FGFR3,,,Kidney,2,2,1276
114500,Colorectal Cancer,TLR2,,,Kidney,2,2,1277
114500,Colorectal Cancer,APC,,,Kidney,2,2,1278
114500,Colorectal Cancer,MCC,,,Kidney,2,2,1279
114500,Colorectal Cancer,PTPN12,,,Kidney,2,2,1280
114500,Colorectal Cancer,BRAF,,,Kidney,2,2,1281
114500,Colorectal Cancer,DLC1,,,Kidney,2,2,1282
114500,Colorectal Cancer,PDGFRL,,,Kidney,2,2,1283
114500,Colorectal Cancer,RAD54B,,,Kidney,2,2,1284
114500,Colorectal Cancer,PTPRJ,,,Kidney,2,2,1285
114500,Colorectal Cancer,CCND1,,,Kidney,2,2,1286
114500,Colorectal Cancer,MLH3,,,Kidney,2,2,1287
114500,Colorectal Cancer,AKT1,,,Kidney,2,2,1288
114500,Colorectal Cancer,BUB1B,,,Kidney,2,2,1289
114500,Colorectal Cancer,TP53,,,Kidney,2,2,1290
114500,Colorectal Cancer,FLCN,,,Kidney,2,2,1291
114500,Colorectal Cancer,AXIN2,,,Kidney,2,2,1292
114500,Colorectal Cancer,DCC,,,Kidney,2,2,1293
114500,Colorectal Cancer,BAX,,,Kidney,2,2,1294
114500,Colorectal Cancer,SRC,,,Kidney,2,2,1295
114500,Colorectal Cancer,AURKA,,,Kidney,2,2,1296
114500,Colorectal Cancer,EP300,,,Kidney,2,2,1297
614922,Combined Oxidative Phosphorylation Deficiency 11,RMND1,PS609060,Combined oxidative phosphorylation deficiency,Kidney,2,1,1298
616239,Combined Oxidative Phosphorylation Deficiency 24,NARS2,PS609060,Combined oxidative phosphorylation deficiency,Kidney,2,1,1299
617713,Combined Oxidative Phosphorylation Deficiency 33,C1QBP,PS609060,Combined oxidative phosphorylation deficiency,Kidney,2,1,1300
618329,Combined Oxidative Phosphorylation Deficiency 37,MICOS13,PS609060,Combined oxidative phosphorylation deficiency,Kidney,0,0,1301
611719,Combined Oxidative Phosphorylation Deficiency 5,MRPS22,PS609060,Combined oxidative phosphorylation deficiency,Kidney,2,1,1302
613779,"Complement Component 3 Deficiency, Autosomal Recessive",C3,,,Kidney,2,0,1303
614380,Complement Component 4a Deficiency,C4A,,,Kidney,0,0,1304
216950,Complement Component C1r Deficiency,,,,Kidney,0,0,1305
609814,Complement Factor H Deficiency,CFH,,,Kidney,2,0,1306
610984,Complement Factor I Deficiency,CFI,,,Kidney,0,0,1307
618270,Congenital Anomalies Of Kidney And Urinary Tract 3,NRIP1,PS610805,Congenital anomalies of kidney and urinary tract,Kidney,2,2,1308
617641,"Congenital Anomalies Of Kidney And Urinary Tract Syndrome With Or Without Hearing Loss, Abnormal Ears, Or Developmental Delay",PBX1,,,Kidney,2,2,1309
610805,"Congenital Anomalies Of Kidney And Urinary Tract, Susceptibility To",DSTYK,PS610805,Congenital anomalies of kidney and urinary tract,Kidney,2,2,1310
618005,Congenital Disorder Of Glycosylation With Defective Fucosylation 1,FUT8,PS618005,Congenital disorder of glycosylation with defective fucosylation,Kidney,1,1,1311
212065,"Congenital Disorder Of Glycosylation, Type Ia",PMM2,PS212065,"Congenital disorders of glycosylation, type I",Kidney,2,1,1312
608779,"Congenital Disorder Of Glycosylation, Type Iie",COG7,PS212066,"Congenital disorders of glycosylation, type II",Kidney,2,1,1313
611209,"Congenital Disorder Of Glycosylation, Type Iig",COG1,PS212066,"Congenital disorders of glycosylation, type II",Kidney,2,1,1314
614576,"Congenital Disorder Of Glycosylation, Type Iil",COG6,PS212066,"Congenital disorders of glycosylation, type II",Kidney,2,1,1315
608776,"Congenital Disorder Of Glycosylation, Type Il",ALG9,PS212065,"Congenital disorders of glycosylation, type I",Kidney,2,1,1316
616457,"Congenital Disorder Of Glycosylation, Type Iz",CAD,PS308350,Developmental and epileptic encephalopathy,Kidney,0,0,1317
308050,Congenital Hemidysplasia With Ichthyosiform Erythroderma And Limb Defects,NSDHL,,,Kidney,2,1,1318
618494,"Congenital Hypotonia, Epilepsy, Developmental Delay, And Digital Anomalies",ATN1,,,Kidney,1,1,1319
612918,"Congenital Lipomatous Overgrowth, Vascular Malformations, And Epidermalnevi",PIK3CA,,,Kidney,0,0,1320
122470,Cornelia De Lange Syndrome 1,NIPBL,PS122470,Cornelia de Lange syndrome,Kidney,2,1,1321
300004,"Corpus Callosum, Agenesis Of, With Abnormal Genitalia",ARX,,,Kidney,0,0,1322
218040,Costello Syndrome,HRAS,,,Kidney,0,0,1323
615106,Cowden Syndrome 3,,,,Kidney,0,0,1324
615107,Cowden Syndrome 4,KLLN,PS158350,Cowden disease,Kidney,0,0,1325
218330,Cranioectodermal Dysplasia,IFT122,PS218330,Cranioectodermal dysplasia,Kidney,2,1,1326
613610,Cranioectodermal Dysplasia 2,WDR35,PS218330,Cranioectodermal dysplasia,Kidney,2,2,1327
614099,Cranioectodermal Dysplasia 3,IFT43,PS218330,Cranioectodermal dysplasia,Kidney,0,0,1328
614378,Cranioectodermal Dysplasia 4,WDR19,PS218330,Cranioectodermal dysplasia,Kidney,0,0,1329
213980,"Craniofacial Dysmorphism, Skeletal Anomalies, And Mental Retardationsyndrome",TMCO1,,,Kidney,1,1,1330
218350,Craniofacial Dyssynostosis With Short Stature,,,,Kidney,0,0,1331
300712,Craniofacioskeletal Syndrome,CFSS,,,Kidney,0,0,1332
218649,Craniosynostosis-mental Retardation Syndrome Of Lin And Gettig,,,,Kidney,0,0,1333
218650,Craniosynostosis-mental Retardation-clefting Syndrome,,,,Kidney,0,0,1334
123450,Cri-du-chat Syndrome,,,,Kidney,0,0,1335
218900,Crome Syndrome,,,,Kidney,0,0,1336
123540,"Cryofibrinogenemia, Familial Primary",,,,Kidney,0,0,1337
123550,"Cryoglobulinemia, Familial Mixed",,,,Kidney,0,0,1338
219050,"Cryptorchidism, Unilateral Or Bilateral",INSL3,,,Kidney,0,0,1339
176450,Currarino Syndrome,MNX1,,,Kidney,0,0,1340
613177,"Cutis Laxa With Severe Pulmonary, Gastrointestinal, And Urinary Abnormalities",LTBP4,PS123700,Cutis laxa,Kidney,2,1,1341
616603,"Cutis Laxa, Autosomal Dominant 3",ALDH18A1,PS123700,Cutis laxa,Kidney,0,0,1342
304150,"Cutis Laxa, X-linked",ATP7A,,,Kidney,2,1,1343
219721,"Cystic Fibrosis With Helicobacter Pylori Gastritis, Megaloblasticanemia, And Mental Retardation",,,,Kidney,0,0,1344
219900,"Cystinosis, Late-onset Juvenile Or Adolescent Nephropathic Type",CTNS,,,Kidney,2,1,1345
219800,"Cystinosis, Nephropathic",CTNS,,,Kidney,2,1,1346
220100,Cystinuria,SLC3A1,,,Kidney,2,2,1347
220100,Cystinuria,SLC7A9,,,Kidney,2,2,1348
261515,D-bifunctional Protein Deficiency,HSD17B4,,,Kidney,2,1,1349
220210,Dandy-walker-like Malformation With Atrioventricular Septal Defect,WASHC5,PS220210,Ritscher-Schinzel syndrome,Kidney,0,0,1350
124100,Danubian Endemic Familial Nephropathy,,,,Kidney,0,0,1351
221200,"Deafness, Cochlear, With Myopia And Intellectual Impairment",SLITRK6,,,Kidney,0,0,1352
300009,Dent Disease 1,CLCN5,PS300009,Dent disease,Kidney,2,2,1353
300555,Dent Disease 2,OCRL,PS300009,Dent disease,Kidney,0,0,1354
194080,Denys-drash Syndrome,WT1,,,Kidney,2,2,1355
618454,Developmental Delay With Or Without Dysmorphic Facies And Autism,TRRAP,,,Kidney,2,1,1356
616901,"Developmental Delay With Short Stature, Dysmorphic Features, And Sparse Hair",DPH1,,,Kidney,0,0,1357
125800,"Diabetes Insipidus, Nephrogenic, Autosomal",AQP2,,,Kidney,2,2,1358
304800,"Diabetes Insipidus, Nephrogenic, X-linked",AVPR2,,,Kidney,2,2,1359
304900,"Diabetes Insipidus, Neurohypophyseal Type",,,,Kidney,0,0,1360
222100,"Diabetes Mellitus, Insulin-dependent-1",PTPN22,,,Kidney,2,0,1361
222100,"Diabetes Mellitus, Insulin-dependent-1",IDDM1,,,Kidney,2,0,1362
222100,"Diabetes Mellitus, Insulin-dependent-1",ITPR3,,,Kidney,2,0,1363
222100,"Diabetes Mellitus, Insulin-dependent-1",IL6,,,Kidney,2,0,1364
222100,"Diabetes Mellitus, Insulin-dependent-1",HNF1A,,,Kidney,2,0,1365
610199,"Diabetes Mellitus, Neonatal, With Congenital Hypothyroidism",GLIS3,,,Kidney,0,0,1366
105650,Diamond-blackfan Anemia 1,RPS19,PS105650,Diamond-Blackfan anemia,Kidney,2,1,1367
613309,Diamond-blackfan Anemia 10,RPS26,PS105650,Diamond-Blackfan anemia,Kidney,2,1,1368
614900,Diamond-blackfan Anemia 11,RPL26,PS105650,Diamond-Blackfan anemia,Kidney,2,1,1369
612562,Diamond-blackfan Anemia 7,RPL11,PS105650,Diamond-Blackfan anemia,Kidney,2,1,1370
608022,Diaphanospondylodysostosis,BMPER,,,Kidney,0,0,1371
618183,"Diarrhea 10, Protein-losing Enteropathy Type",PLVAP,PS214700,"Diarrhea, congenital",Kidney,2,1,1372
222730,Dicarboxylicamino Aciduria,SLC1A1,,,Kidney,2,2,1373
188400,Digeorge Syndrome,TBX1,,,Kidney,0,0,1374
602722,"Distal Renal Tubular Acidosis 3, With Or Without Sensorineural Hearing Loss",ATP6V0A4,PS179800,Distal renal tubular acidosis,Kidney,2,2,1375
222448,Donnai-barrow Syndrome,LRP2,,,Kidney,0,0,1376
220500,Doors Syndrome,TBC1D24,,,Kidney,2,1,1377
607323,Duane-radial Ray Syndrome,SALL4,,,Kidney,0,0,1378
127350,Dyschondrosteosis And Nephritis,,,,Kidney,0,0,1379
305000,"Dyskeratosis Congenita, X-linked",DKC1,PS127550,Dyskeratosis congenita,Kidney,2,1,1380
224250,Dysmyelination With Jaundice,,,,Kidney,0,0,1381
129900,"Ectrodactyly, Ectodermal Dysplasia, And Cleft Lip/palate Syndrome",EEC1,,,Kidney,0,0,1382
604292,"Ectrodactyly, Ectodermal Dysplasia, And Cleft Lip/palate Syndrome 3",TP63,,,Kidney,0,0,1383
601776,"Ehlers-danlos Syndrome, Musculocontractural Type",CHST14,PS130000,Ehlers-Danlos syndrome,Kidney,0,0,1384
606408,Ehlers-danlos-like Syndrome Due To Tenascin-x Deficiency,TNXB,PS130000,Ehlers-Danlos syndrome,Kidney,0,0,1385
609029,Emanuel Syndrome,DER22t11-22,,,Kidney,0,0,1386
204690,Enamel-renal Syndrome,FAM20A,PS104500,Amelogenesis imperfecta,Kidney,2,2,1387
613001,Encephalocraniocutaneous Lipomatosis,FGFR1,,,Kidney,0,0,1388
617668,"Encephalopathy, Neonatal Severe, With Lactic Acidosis And Brain Abnormalities",LIPT2,,,Kidney,0,0,1389
612651,Endocrine-cerebroosteodysplasia,CILK1,,,Kidney,0,0,1390
254900,"Epilepsy, Progressive Myoclonic 4, With Or Without Renal Failure",SCARB2,PS254800,"Epilepsy, progressive myoclonic",Kidney,2,2,1391
618548,"Epileptic Encephalopathy, Early Infantile, 77",PIGQ,PS308350,Developmental and epileptic encephalopathy,Kidney,1,1,1392
618548,"Epileptic Encephalopathy, Early Infantile, 77",PIGQ,PS614080,Multiple congenital anomalies-hypotonia-seizures syndrome,Kidney,1,1,1393
226980,"Epiphyseal Dysplasia, Multiple, With Early-onset Diabetes Mellitus",EIF2AK3,,,Kidney,2,1,1394
616854,Even-plus Syndrome,HSPA9,,,Kidney,2,1,1395
600057,"Exstrophy Of Bladderbladder Exstrophy And Epispadias Complex, Included",,,,Kidney,0,0,1396
301500,Fabry Disease,GLA,,,Kidney,0,0,1397
227255,Facial Dysmorphism With Multiple Malformations,,,,Kidney,0,0,1398
227280,Faciocardiorenal Syndrome,,,,Kidney,0,0,1399
120100,Familial Cold Inflammatory Syndrome 1,NLRP3,PS120100,Familial cold autoinflammatory syndrome,Kidney,2,1,1400
134610,"Familial Mediterranean Fever, Ad",MEFV,,,Kidney,0,0,1401
249100,"Familial Mediterranean Fever, Ar",MEFV,,,Kidney,0,0,1402
227650,Fanconi Anemia,FANCA,PS227650,Fanconi anemia,Kidney,2,1,1403
300514,"Fanconi Anemia, Complementation Group B",FANCB,PS227650,Fanconi anemia,Kidney,0,0,1404
227645,"Fanconi Anemia, Complementation Group C",FANCC,PS227650,Fanconi anemia,Kidney,2,1,1405
227646,"Fanconi Anemia, Complementation Group D2",FANCD2,PS227650,Fanconi anemia,Kidney,2,1,1406
600901,"Fanconi Anemia, Complementation Group E",FANCE,PS227650,Fanconi anemia,Kidney,2,1,1407
609053,"Fanconi Anemia, Complementation Group I",FANCI,PS227650,Fanconi anemia,Kidney,2,1,1408
614083,"Fanconi Anemia, Complementation Group L",FANCL,PS227650,Fanconi anemia,Kidney,2,1,1409
610832,"Fanconi Anemia, Complementation Group N",PALB2,PS227650,Fanconi anemia,Kidney,2,1,1410
613390,"Fanconi Anemia, Complementation Group O",RAD51C,PS227650,Fanconi anemia,Kidney,2,1,1411
613951,"Fanconi Anemia, Complementation Group P",SLX4,PS227650,Fanconi anemia,Kidney,2,1,1412
617784,"Fanconi Anemia, Complementation Group W",RFWD3,PS227650,Fanconi anemia,Kidney,2,1,1413
134600,Fanconi Renotubular Syndrome 1,GATM,PS134600,Fanconi renotubular syndrome,Kidney,2,2,1414
613388,Fanconi Renotubular Syndrome 2,SLC34A1,PS134600,Fanconi renotubular syndrome,Kidney,2,2,1415
616026,Fanconi Renotubular Syndrome 4 With Maturity-onset Diabetes Of The Young,HNF4A,PS134600,Fanconi renotubular syndrome,Kidney,2,2,1416
618913,Fanconi Renotubular Syndrome 5,NDUFAF6,PS134600,Fanconi renotubular syndrome,Kidney,0,0,1417
227810,Fanconi-bickel Syndrome,SLC2A2,,,Kidney,2,2,1418
228100,Fatty Metamorphosis Of Viscera,,,,Kidney,0,0,1419
153640,Fechtner Syndrome,,,,Kidney,0,0,1420
134780,Femoral-facial Syndrome,,,,Kidney,0,0,1421
135580,Fibromuscular Dysplasia Of Arteries,,,,Kidney,0,0,1422
228940,Fibuloulnar Aplasia Or Hypoplasia With Renal Abnormalities,,,,Kidney,0,0,1423
136140,Floating-harbor Syndrome,SRCAP,,,Kidney,0,0,1424
305600,Focal Dermal Hypoplasia,PORCN,,,Kidney,0,0,1425
603278,Focal Segmental Glomerulosclerosis 1,ACTN4,PS603278,Focal segmental glomerulosclerosis,Kidney,2,2,1426
603965,Focal Segmental Glomerulosclerosis 2,TRPC6,PS603278,Focal segmental glomerulosclerosis,Kidney,2,2,1427
607832,"Focal Segmental Glomerulosclerosis 3, Susceptibility To",CD2AP,PS603278,Focal segmental glomerulosclerosis,Kidney,2,2,1428
612551,"Focal Segmental Glomerulosclerosis 4, Susceptibility To",APOL1,PS603278,Focal segmental glomerulosclerosis,Kidney,0,0,1429
614131,Focal Segmental Glomerulosclerosis 6,MYO1E,PS603278,Focal segmental glomerulosclerosis,Kidney,2,2,1430
616002,Focal Segmental Glomerulosclerosis 7,PAX2,PS603278,Focal segmental glomerulosclerosis,Kidney,2,2,1431
616032,Focal Segmental Glomerulosclerosis 8,ANLN,PS603278,Focal segmental glomerulosclerosis,Kidney,2,2,1432
616220,Focal Segmental Glomerulosclerosis 9,CRB2,PS603278,Focal segmental glomerulosclerosis,Kidney,2,2,1433
613606,Forsythe-wakeling Syndrome,FWS,,,Kidney,0,0,1434
219000,Fraser Syndrome,FRAS1,PS219000,Fraser syndrome,Kidney,2,1,1435
617666,Fraser Syndrome 2,FREM2,PS219000,Fraser syndrome,Kidney,2,1,1436
136680,Frasier Syndrome,WT1,,,Kidney,2,2,1437
305620,Frontometaphyseal Dysplasia,FLNA,PS305620,Frontometaphyseal dysplasia,Kidney,2,1,1438
229600,"Fructose Intolerance, Hereditary",ALDOB,,,Kidney,2,2,1439
229850,Fryns Syndrome,,,,Kidney,0,0,1440
251300,Galloway-mowat Syndrome,WDR73,PS251300,Galloway-Mowat syndrome,Kidney,2,2,1441
301006,"Galloway-mowat Syndrome 2, X-linked",LAGE3,PS251300,Galloway-Mowat syndrome,Kidney,0,0,1442
617729,Galloway-mowat Syndrome 3,OSGEP,PS251300,Galloway-Mowat syndrome,Kidney,2,2,1443
617730,Galloway-mowat Syndrome 4,TP53RK,PS251300,Galloway-Mowat syndrome,Kidney,0,0,1444
617731,Galloway-mowat Syndrome 5,TPRKB,PS251300,Galloway-Mowat syndrome,Kidney,2,2,1445
618347,Galloway-mowat Syndrome 6,WDR4,PS251300,Galloway-Mowat syndrome,Kidney,0,0,1446
618348,Galloway-mowat Syndrome 7,NUP107,PS251300,Galloway-Mowat syndrome,Kidney,0,0,1447
618349,Galloway-mowat Syndrome 8,NUP133,PS251300,Galloway-Mowat syndrome,Kidney,0,0,1448
230740,Gapo Syndrome,ANTXR1,,,Kidney,1,1,1449
231060,Genitopalatocardiac Syndrome,,,,Kidney,0,0,1450
606170,Genitopatellar Syndrome,KAT6B,,,Kidney,0,0,1451
263210,Gillessen-kaesbach-nishimura Syndrome,ALG9,,,Kidney,2,1,1452
263800,Gitelman Syndrome,SLC12A3,,,Kidney,2,2,1453
617260,"Global Developmental Delay, Absent Or Hypoplastic Corpus Callosum, And Dysmorphic Facies",ZNF148,,,Kidney,2,1,1454
618272,"Global Developmental Delay, Lung Cysts, Overgrowth, And Wilms Tumor",DICER1,,,Kidney,0,0,1455
609886,Glomerulocystic Kidney Disease With Hyperuricemia And Isosthenuria,,,,Kidney,0,0,1456
137950,Glomerulopathy With Fibronectin Deposits 1,GFND1,PS137950,Glomerulopathy with fibronectin deposits,Kidney,0,0,1457
601894,Glomerulopathy With Fibronectin Deposits 2,FN1,PS137950,Glomerulopathy with fibronectin deposits,Kidney,0,0,1458
613237,"Glomerulosclerosis, Focal Segmental, 5",INF2,PS603278,Focal segmental glomerulosclerosis,Kidney,2,2,1459
138500,Glycinuria With Or Without Oxalate Urolithiasis,SLC6A20,,,Kidney,0,0,1460
138500,Glycinuria With Or Without Oxalate Urolithiasis,SLC6A19,,,Kidney,2,2,1461
138500,Glycinuria With Or Without Oxalate Urolithiasis,SLC36A2,,,Kidney,0,0,1462
232200,Glycogen Storage Disease Ia,G6PC1,,,Kidney,2,2,1463
232220,Glycogen Storage Disease Ib,SLC37A4,,,Kidney,2,2,1464
232240,Glycogen Storage Disease Ic,SLC37A4,,,Kidney,2,2,1465
232500,Glycogen Storage Disease Iv,GBE1,,,Kidney,2,2,1466
612933,Glycogen Storage Disease Xi,LDHA,,,Kidney,2,1,1467
138790,"Goiter, Multinodular, Cystic Renal Disease And Digital Anomalies",,,,Kidney,0,0,1468
618419,"Gonadal Dysgenesis, Dysmorphic Facies, Retinal Dystrophy, And Myopathy",PPP2R3C,,,Kidney,1,1,1469
233450,Goodpasture Syndrome,,,,Kidney,0,0,1470
300323,"Gout, Hprt-related",HPRT1,,,Kidney,2,1,1471
602531,Grange Syndrome,YY1AP1,,,Kidney,0,0,1472
617093,"Growth Retardation, Intellectual Developmental Disorder, Hypotonia, And Hepatopathy",IARS1,,,Kidney,1,1,1473
612946,Hadziselimovic Syndrome,,,,Kidney,0,0,1474
140000,Hand-foot-uterus Syndrome,HOXA13,,,Kidney,0,0,1475
612726,Hardikar Syndrome,,,,Kidney,0,0,1476
601095,Harrod Syndrome,,,,Kidney,0,0,1477
617671,Helix Syndrome,CLDN10,,,Kidney,2,2,1478
141200,"Hematuria, Benign Familial",COL4A4,,,Kidney,2,2,1479
141200,"Hematuria, Benign Familial",COL4A3,,,Kidney,2,2,1480
614034,Heme Oxygenase-1 Deficiency,HMOX1,,,Kidney,2,1,1481
164210,Hemifacial Microsomia,HFM,,,Kidney,0,0,1482
235000,"Hemihyperplasia, Isolated",IH,,,Kidney,0,0,1483
235400,"Hemolytic Uremic Syndrome, Atypical",CFH,PS235400,Hemolytic uremic syndrome,Kidney,2,1,1484
235400,"Hemolytic Uremic Syndrome, Atypical",CFHR3,PS235400,Hemolytic uremic syndrome,Kidney,2,1,1485
235400,"Hemolytic Uremic Syndrome, Atypical",CFHR1,PS235400,Hemolytic uremic syndrome,Kidney,2,1,1486
612922,"Hemolytic Uremic Syndrome, Atypical, Susceptibility To, 2",CD46,PS235400,Hemolytic uremic syndrome,Kidney,2,1,1487
612923,"Hemolytic Uremic Syndrome, Atypical, Susceptibility To, 3",CFI,PS235400,Hemolytic uremic syndrome,Kidney,2,1,1488
612924,"Hemolytic Uremic Syndrome, Atypical, Susceptibility To, 4",CFB,PS235400,Hemolytic uremic syndrome,Kidney,2,1,1489
612925,"Hemolytic Uremic Syndrome, Atypical, Susceptibility To, 5",C3,PS235400,Hemolytic uremic syndrome,Kidney,2,1,1490
612926,"Hemolytic Uremic Syndrome, Atypical, Susceptibility To, 6",THBD,PS235400,Hemolytic uremic syndrome,Kidney,2,1,1491
613730,"Hemorrhagic Destruction Of The Brain, Subependymal Calcification,and Cataracts",JAM3,,,Kidney,1,1,1492
235510,Hennekam Lymphangiectasia-lymphedema Syndrome,CCBE1,PS235510,Hennekam lymphangiectasia-lymphedema syndrome,Kidney,0,0,1493
150800,Hereditary Leiomyomatosis And Renal Cell Cancer,FH,,,Kidney,2,2,1494
203300,Hermansky-pudlak Syndrome,HPS1,PS203300,Hermansky-Pudlak syndrome,Kidney,2,1,1495
306955,"Heterotaxy, Visceral, 1, X-linked",ZIC3,PS306955,"Heterotaxy, visceral",Kidney,0,0,1496
235760,Hirschsprung Disease With Hypoplastic Nails And Dysmorphic Facialfeatures,,,,Kidney,0,0,1497
235740,"Hirschsprung Disease With Polydactyly, Renal Agenesis, And Deafness",,,,Kidney,0,0,1498
235830,Histidinuria Due To A Renal Tubular Defect,,,,Kidney,0,0,1499
142945,Holoprosencephaly 3,SHH,PS236100,Holoprosencephaly,Kidney,0,0,1500
236110,Holzgreve Syndrome,,,,Kidney,0,0,1501
606528,Homozygous 11p15-p14 Deletion Syndrome,DEL11p15p14,,,Kidney,0,0,1502
236400,Humeroradial Synostosishumeroradial/multiple Synostosis Syndrome,,,,Kidney,0,0,1503
236450,Hutterite Cerebroosteonephrodysplasia Syndrome,,,,Kidney,0,0,1504
236680,Hydrolethalus Syndrome 1,HYLS1,PS236680,Hydrolethalus syndrome,Kidney,0,0,1505
236800,Hydroxykynureninuria,KYNU,,,Kidney,2,2,1506
237000,Hydroxyprolinemia,,,,Kidney,0,0,1507
260920,Hyper-igd Syndrome,MVK,,,Kidney,2,0,1508
613677,"Hyperaldosteronism, Familial, Type Iii",KCNJ5,PS103900,Hyperaldosteronism,Kidney,2,0,1509
616963,"Hypercalcemia, Infantile 2",SLC34A1,PS143880,"Hypercalcemia, infantile",Kidney,2,1,1510
143880,"Hypercalcemia, Infantile, 1",CYP24A1,PS143880,"Hypercalcemia, infantile",Kidney,2,0,1511
143870,"Hypercalciuria, Absorptive, 2",ADCY10,,,Kidney,0,0,1512
259900,"Hyperoxaluria, Primary, Type I",AGXT,PS259900,"Hyperoxaluria, primary",Kidney,2,0,1513
260000,"Hyperoxaluria, Primary, Type Ii",GRHPR,PS259900,"Hyperoxaluria, primary",Kidney,2,0,1514
613616,"Hyperoxaluria, Primary, Type Iii",HOGA1,PS259900,"Hyperoxaluria, primary",Kidney,2,0,1515
