"Disease_ID","Disease_name","Gene_symbol","Phenotypic_series_ID","Phenotypic_series_name","Tissue","Clinical_manifestation","Pathogenesis"
"608594","Lipodystrophy, congenital generalized, type 1","AGPAT2","PS608594","Lipodystrophy, congenital generalized","Adipose-Visceral","Yes","NA"
"615812","Abdominal obesity-metabolic syndrome 3","DYRK1B","PS605552","Abdominal obesity-metabolic syndrome","Adipose-Visceral","Yes","NA"
"604931","Cortisone reductase deficiency 1","H6PD","PS604931","Cortisone reductase deficiency","Adipose-Visceral","Yes","NA"
"151660","Lipodystrophy, familial partial, type 2","LMNA","PS151660","Lipodystrophy, familial partial","Adipose-Visceral","Yes","NA"
"269700","Lipodystrophy, congenital generalized, type 2","BSCL2","PS608594","Lipodystrophy, congenital generalized","Adipose-Visceral","Yes","NA"
"605588","Charcot-Marie-Tooth disease, type 2B1","LMNA","PS118220","Charcot-Marie-Tooth disease","Adipose-Visceral","Yes","NA"
"616516","Emery-Dreifuss muscular dystrophy 3, autosomal recessive","LMNA","PS310300","Emery-Dreifuss muscular dystrophy","Adipose-Visceral","Yes","NA"
"604367","Insulin resistance, severe, digenic","PPARG","PS151660","Lipodystrophy, familial partial","Adipose-Visceral","Yes","NA"
"604367","Lipodystrophy, familial partial, type 3","PPARG","PS151660","Lipodystrophy, familial partial","Adipose-Visceral","Yes","NA"
"616858","?Cowden syndrome 7","SEC23B","PS158350","Cowden disease","Uterus","Yes","NA"
"158350","Cowden syndrome 1","PTEN","PS158350","Cowden disease","Uterus","Yes","NA"
"158350","Lhermitte-Duclos syndrome","PTEN","PS158350","Cowden disease","Uterus","Yes","NA"
"224100","Dyserythropoietic anemia, congenital, type II","SEC23B","PS224120","Anemia, congenital dyserythropoietic","Uterus","Yes","NA"
"605231","Bardet-Biedl syndrome 6","MKKS","PS209900","Bardet-Biedl syndrome","Uterus","Yes","NA"
"615109","Cowden syndrome 6","AKT1","PS158350","Cowden disease","Uterus","Yes","NA"
"615108","Cowden syndrome 5","PIK3CA","PS158350","Cowden disease","Uterus","Yes","NA"
"236700","McKusick-Kaufman syndrome","MKKS","","","Uterus","Yes","NA"
"615107","Cowden syndrome 4","KLLN","PS158350","Cowden disease","Uterus","Yes","NA"
"233420","46XY sex reversal 7","DHH","PS400044","46,XY sex reversal","Ovary","Yes","NA"
"615916","Cardiomyopathy, dilated, 1NN","RAF1","PS115200","Dilated cardiomyopathy","Ovary","Yes","NA"
"604250","Hemochromatosis, type 3","TFR2","PS235200","Hemochromatosis","Ovary","Yes","NA"
"613707","LEOPARD syndrome 3","BRAF","PS151100","LEOPARD syndrome","Ovary","Yes","NA"
"615774","Oocyte maturation defect 1","ZP1","PS615774","Oocyte maturation defect","Ovary","Yes","NA"
"616067","46XY sex reversal 9","ZFPM2","PS400044","46,XY sex reversal","Ovary","Yes","NA"
"614222","Warburg micro syndrome 3","RAB18","PS600118","Warburg micro syndrome","Ovary","Yes","NA"
"614225","Warburg micro syndrome 2","RAB3GAP2","PS600118","Warburg micro syndrome","Ovary","Yes","NA"
"613313","Hemochromatosis, type 2B","HAMP","PS235200","Hemochromatosis","Ovary","Yes","NA"
"614324","Ovarian dysgenesis 3","PSMC3IP","PS233300","Ovarian dysgenesis","Ovary","Yes","NA"
"613762","46XY sex reversal 6","MAP3K1","PS400044","46,XY sex reversal","Ovary","Yes","NA"
"228300","Hypogonadotropic hypogonadism 23 with or without anosmia","LHB","PS147950","Hypogonadotropic hypogonadism with or without anosmia","Ovary","Yes","NA"
"400044","46XY sex reversal 1","SRY","PS400044","46,XY sex reversal","Ovary","Yes","NA"
"615269","Hypogonadotropic hypogonadism 19 with or without anosmia","DUSP6","PS147950","Hypogonadotropic hypogonadism with or without anosmia","Ovary","Yes","NA"
"611554","LEOPARD syndrome 2","RAF1","PS151100","LEOPARD syndrome","Ovary","Yes","NA"
"308700","Hypogonadotropic hypogonadism 1 with or without anosmia (Kallmann syndrome 1)","ANOS1","PS147950","Hypogonadotropic hypogonadism with or without anosmia","Ovary","Yes","NA"
"610198","3-methylglutaconic aciduria, type V","DNAJC19","PS250950","3-Methylglutaconic aciduria","Ovary","Yes","NA"
"615266","Hypogonadotropic hypogonadism 17 with or without anosmia","SPRY4","PS147950","Hypogonadotropic hypogonadism with or without anosmia","Ovary","Yes","NA"
"615267","Hypogonadotropic hypogonadism 18 with or without anosmia","IL17RD","PS147950","Hypogonadotropic hypogonadism with or without anosmia","Ovary","Yes","NA"
"147950","Hypogonadotropic hypogonadism 2 with or without anosmia","FGFR1","PS147950","Hypogonadotropic hypogonadism with or without anosmia","Ovary","Yes","NA"
"115150","Cardiofaciocutaneous syndrome","BRAF","PS115150","Cardiofaciocutaneous syndrome","Ovary","Yes","NA"
"614838","Hypogonadotropic hypogonadism 9 with or without anosmia","NSMF","PS147950","Hypogonadotropic hypogonadism with or without anosmia","Ovary","Yes","NA"
"614839","Hypogonadotropic hypogonadism 10 with or without anosmia","TAC3","PS147950","Hypogonadotropic hypogonadism with or without anosmia","Ovary","Yes","NA"
"229070","Hypogonadotropic hypogonadism 24 without anosmia","FSHB","PS147950","Hypogonadotropic hypogonadism with or without anosmia","Ovary","Yes","NA"
"233300","Ovarian dysgenesis 1","FSHR","PS233300","Ovarian dysgenesis","Ovary","Yes","NA"
"614837","Hypogonadotropic hypogonadism 8 with or without anosmia","KISS1R","PS147950","Hypogonadotropic hypogonadism with or without anosmia","Ovary","Yes","NA"
"146110","Hypogonadotropic hypogonadism 7 without anosmia","GNRHR","PS147950","Hypogonadotropic hypogonadism with or without anosmia","Ovary","Yes","NA"
"151100","LEOPARD syndrome 1","PTPN11","PS151100","LEOPARD syndrome","Ovary","Yes","NA"
"615663","Warburg micro syndrome 4","TBC1D20","PS600118","Warburg micro syndrome","Ovary","Yes","NA"
"244200","Hypogonadotropic hypogonadism 3 with or without anosmia","PROKR2","PS147950","Hypogonadotropic hypogonadism with or without anosmia","Ovary","Yes","NA"
"614858","Hypogonadotropic hypogonadism 14 with or without anosmia","WDR11","PS147950","Hypogonadotropic hypogonadism with or without anosmia","Ovary","Yes","NA"
"610628","Hypogonadotropic hypogonadism 4 with or without anosmia","PROK2","PS147950","Hypogonadotropic hypogonadism with or without anosmia","Ovary","Yes","NA"
"612965","46XY sex reversal 3","NR5A1","PS400044","46,XY sex reversal","Ovary","Yes","NA"
"614279","46XY sex reversal 8","AKR1C2","PS400044","46,XY sex reversal","Ovary","Yes","NA"
"614279","{46XY sex reversal 8, modifier of}","AKR1C4","PS400044","46,XY sex reversal","Ovary","Yes","NA"
"606069","Hemochromatosis, type 4","SLC40A1","PS235200","Hemochromatosis","Ovary","Yes","NA"
"614840","Hypogonadotropic hypogonadism 11 with or without anosmia","TACR3","PS147950","Hypogonadotropic hypogonadism with or without anosmia","Ovary","Yes","NA"
"300510","Ovarian dysgenesis 2","BMP15","PS233300","Ovarian dysgenesis","Ovary","Yes","NA"
"300510","Ovarian dysgenesis 2","BMP15","PS311360","Premature ovarian failure","Ovary","Yes","NA"
"300510","Premature ovarian failure 4","BMP15","PS233300","Ovarian dysgenesis","Ovary","Yes","NA"
"300510","Premature ovarian failure 4","BMP15","PS311360","Premature ovarian failure","Ovary","Yes","NA"
"616038","Neu-Laxova syndrome 2","PSAT1","PS256520","Neu-Laxova syndrome","Ovary","Yes","NA"
"611553","Noonan syndrome 5","RAF1","PS163950","Noonan syndrome","Ovary","Yes","NA"
"616780","Oocyte maturation defect 2","TUBB8","PS615774","Oocyte maturation defect","Ovary","Yes","NA"
"615271","Hypogonadotropic hypogonadism 21 with anosmia","FLRT3","PS147950","Hypogonadotropic hypogonadism with or without anosmia","Ovary","Yes","NA"
"616030","Hypogonadotropic hypogonadism 22, with or without anosmia","FEZF1","PS147950","Hypogonadotropic hypogonadism with or without anosmia","Ovary","Yes","NA"
"182170","Anemia, sideroblastic, 4","HSPA9","PS300751","Anemia, Sideroblastic","Ovary","Yes","NA"
"602390","Hemochromatosis, type 2A","HJV","PS235200","Hemochromatosis","Ovary","Yes","NA"
"163950","Noonan syndrome 1","PTPN11","PS163950","Noonan syndrome","Ovary","Yes","NA"
"262000","Bjornstad syndrome","BCS1L","","","Ovary","Yes","NA"
"612702","Hypogonadotropic hypogonadism 6 with or without anosmia","FGF8","PS147950","Hypogonadotropic hypogonadism with or without anosmia","Ovary","Yes","NA"
"231090","Hydatidiform mole, recurrent, 1","NLRP7","PS231090","Hydatidiform mole, recurrent","Ovary","Yes","NA"
"613706","Noonan syndrome 7","BRAF","PS163950","Noonan syndrome","Ovary","Yes","NA"
"256520","Neu-Laxova syndrome 1","PHGDH","PS256520","Neu-Laxova syndrome","Ovary","Yes","NA"
"615270","Hypogonadotropic hypogonadism 20 with or without anosmia","FGF17","PS147950","Hypogonadotropic hypogonadism with or without anosmia","Ovary","Yes","NA"
"614293","Hydatidiform mole, recurrent, 2","KHDC3L","PS231090","Hydatidiform mole, recurrent","Ovary","Yes","NA"
"616854","Even-plus syndrome","HSPA9","","","Ovary","Yes","NA"
"603358","GRACILE syndrome","BCS1L","","","Ovary","Yes","NA"
"613957","Spermatogenic failure 8","NR5A1","PS258150","Spermatogenic failure","Ovary","Yes","NA"
"612370","Hypogonadotropic hypogonadism 5 with or without anosmia","CHD7","PS147950","Hypogonadotropic hypogonadism with or without anosmia","Ovary","Yes","NA"
"600118","Warburg micro syndrome 1","RAB3GAP1","PS600118","Warburg micro syndrome","Ovary","Yes","NA"
"616185","Ovarian dysgenesis 4","MCM9","PS233300","Ovarian dysgenesis","Ovary","Yes","NA"
"300018","46XY sex reversal 2, dosage-sensitive","NR0B1","PS400044","46,XY sex reversal","Ovary","Yes","NA"
"235200","Hemochromatosis","HFE","PS235200","Hemochromatosis","Ovary","Yes","NA"
"235200","{HFE hemochromatosis, modifier of}","BMP2","PS235200","Hemochromatosis","Ovary","Yes","NA"
"124000","Mitochondrial complex III deficiency, nuclear type 1","BCS1L","PS124000","Mitochondrial complex III deficiency, nuclear type","Ovary","Yes","NA"
"604145","Cardiomyopathy, dilated, 1G","TTN","PS115200","Dilated cardiomyopathy","Heart-Ventricle","Yes","NA"
"613119","?Brugada syndrome 6","KCNE3","PS601144","Brugada syndrome","Heart-Ventricle","Yes","NA"
"604250","Hemochromatosis, type 3","TFR2","PS235200","Hemochromatosis","Heart-Ventricle","Yes","NA"
"113900","Heart block, nonprogressive","SCN5A","PS113900","Progressive familial heart block","Heart-Ventricle","Yes","NA"
"113900","Heart block, progressive, type IA","SCN5A","PS113900","Progressive familial heart block","Heart-Ventricle","Yes","NA"
"613706","Noonan syndrome 7","BRAF","PS163950","Noonan syndrome","Heart-Ventricle","Yes","NA"
"617114","Myopathy, myofibrillar, 7","KY","PS601419","Myopathy, myofibrillar","Heart-Ventricle","Yes","NA"
"612838","Cardiac conduction defect, nonspecific","SCN1B","PS601144","Brugada syndrome","Heart-Ventricle","Yes","NA"
"612838","Brugada syndrome 5","SCN1B","PS601144","Brugada syndrome","Heart-Ventricle","Yes","NA"
"609524","Myopathy, myofibrillar, 5","FLNC","PS601419","Myopathy, myofibrillar","Heart-Ventricle","Yes","NA"
"617047","Cardiomyopathy, familial hypertrophic, 26","FLNC","PS115210","Familial restrictive cardiomyopathy","Heart-Ventricle","Yes","NA"
"617047","Cardiomyopathy, familial hypertrophic, 26","FLNC","PS192600","Cardiomyopathy, familial hypertrophic","Heart-Ventricle","Yes","NA"
"617047","Cardiomyopathy, familial restrictive 5","FLNC","PS115210","Familial restrictive cardiomyopathy","Heart-Ventricle","Yes","NA"
"617047","Cardiomyopathy, familial restrictive 5","FLNC","PS192600","Cardiomyopathy, familial hypertrophic","Heart-Ventricle","Yes","NA"
"310300","Emery-Dreifuss muscular dystrophy 1, X-linked","EMD","PS310300","Emery-Dreifuss muscular dystrophy","Heart-Ventricle","Yes","NA"
"302045","Cardiomyopathy, dilated, 3B","DMD","PS115200","Dilated cardiomyopathy","Heart-Ventricle","Yes","NA"
"609200","Myopathy, myofibrillar, 3","MYOT","PS601419","Myopathy, myofibrillar","Heart-Ventricle","Yes","NA"
"613869","Myopathy, myofibrillar, fatal infantile hypertonic, alpha-B crystallin-related","CRYAB","PS601419","Myopathy, myofibrillar","Heart-Ventricle","Yes","NA"
"611876","Brugada syndrome 4","CACNB2","PS601144","Brugada syndrome","Heart-Ventricle","Yes","NA"
"611875","Brugada syndrome 3","CACNA1C","PS601144","Brugada syndrome","Heart-Ventricle","Yes","NA"
"612347","Jervell and Lange-Nielsen syndrome 2","KCNE1","PS220400","Jervell and Lange-Nielsen syndrome","Heart-Ventricle","Yes","NA"
"611879","Cardiomyopathy, dilated, 1Z","TNNC1","PS115200","Dilated cardiomyopathy","Heart-Ventricle","Yes","NA"
"611878","Left ventricular noncompaction 9","TPM1","PS115200","Dilated cardiomyopathy","Heart-Ventricle","Yes","NA"
"611878","Left ventricular noncompaction 9","TPM1","PS604169","Left ventricular noncompaction","Heart-Ventricle","Yes","NA"
"611878","Cardiomyopathy, dilated, 1Y","TPM1","PS115200","Dilated cardiomyopathy","Heart-Ventricle","Yes","NA"
"611878","Cardiomyopathy, dilated, 1Y","TPM1","PS604169","Left ventricular noncompaction","Heart-Ventricle","Yes","NA"
"108900","Atrial septal defect 7, with or without AV conduction defects","NKX2-5","PS108800","Atrial septal defect","Heart-Ventricle","Yes","NA"
"192500","Long QT syndrome 1","KCNQ1","PS192500","Long QT syndrome","Heart-Ventricle","Yes","NA"
"192500","{Long QT syndrome 1, acquired, susceptibility to}","KCNQ1","PS192500","Long QT syndrome","Heart-Ventricle","Yes","NA"
"163950","Noonan syndrome 1","PTPN11","PS163950","Noonan syndrome","Heart-Ventricle","Yes","NA"
"600309","Atrioventricular septal defect 3","GJA1","PS606215","Atrioventricular septal defect","Heart-Ventricle","Yes","NA"
"614089","Atrial septal defect 3","MYH6","PS108800","Atrial septal defect","Heart-Ventricle","Yes","NA"
"300868","Multiple congenital anomalies-hypotonia-seizures syndrome 2","PIGA","PS308350","Developmental and epileptic encephalopathy","Heart-Ventricle","Yes","NA"
"300868","Multiple congenital anomalies-hypotonia-seizures syndrome 2","PIGA","PS614080","Multiple congenital anomalies-hypotonia-seizures syndrome","Heart-Ventricle","Yes","NA"
"611819","Atrial fibrillation, familial, 17","SCN4B","PS192500","Long QT syndrome","Heart-Ventricle","Yes","NA"
"611819","Atrial fibrillation, familial, 17","SCN4B","PS608583","Atrial fibrillation, familial","Heart-Ventricle","Yes","NA"
"611819","Long QT syndrome 10","SCN4B","PS192500","Long QT syndrome","Heart-Ventricle","Yes","NA"
"611819","Long QT syndrome 10","SCN4B","PS608583","Atrial fibrillation, familial","Heart-Ventricle","Yes","NA"
"611818","Long QT syndrome 9","CAV3","PS192500","Long QT syndrome","Heart-Ventricle","Yes","NA"
"615846","Aicardi-Goutieres syndrome 7","IFIH1","PS225750","Aicardi-Goutieres syndrome","Heart-Ventricle","Yes","NA"
"616298","Singleton-Merten syndrome 2","DDX58","PS182250","Singleton-Merten syndrome","Heart-Ventricle","Yes","NA"
"615373","Left ventricular noncompaction 8","PRDM16","PS115200","Dilated cardiomyopathy","Heart-Ventricle","Yes","NA"
"615373","Left ventricular noncompaction 8","PRDM16","PS604169","Left ventricular noncompaction","Heart-Ventricle","Yes","NA"
"615373","Cardiomyopathy, dilated, 1LL","PRDM16","PS115200","Dilated cardiomyopathy","Heart-Ventricle","Yes","NA"
"615373","Cardiomyopathy, dilated, 1LL","PRDM16","PS604169","Left ventricular noncompaction","Heart-Ventricle","Yes","NA"
"607941","Atrial septal defect 2","GATA4","PS108800","Atrial septal defect","Heart-Ventricle","Yes","NA"
"600996","Arrhythmogenic right ventricular dysplasia 2","RYR2","PS107970","Arrhythmogenic right ventricular dysplasia","Heart-Ventricle","Yes","NA"
"614475","Atrial septal defect 9","GATA6","PS108800","Atrial septal defect","Heart-Ventricle","Yes","NA"
"191100","Tuberous sclerosis-1","TSC1","PS191100","Tuberous sclerosis","Heart-Ventricle","Yes","NA"
"609909","Cardiomyopathy, dilated, 1P","PLN","PS115200","Dilated cardiomyopathy","Heart-Ventricle","Yes","NA"
"609622","Short QT syndrome 3","KCNJ2","PS609620","Short QT syndrome","Heart-Ventricle","Yes","NA"
"609621","Short QT syndrome 2","KCNQ1","PS609620","Short QT syndrome","Heart-Ventricle","Yes","NA"
"609620","Short QT syndrome 1","KCNH2","PS609620","Short QT syndrome","Heart-Ventricle","Yes","NA"
"616894","Robinow syndrome, autosomal dominant 3","DVL3","PS268310","Robinow syndrome","Heart-Ventricle","Yes","NA"
"611528","Arrhythmogenic right ventricular dysplasia 12","JUP","PS107970","Arrhythmogenic right ventricular dysplasia","Heart-Ventricle","Yes","NA"
"601493","Cardiomyopathy, hypertrophic, 24","LDB3","PS115200","Dilated cardiomyopathy","Heart-Ventricle","Yes","NA"
"601493","Cardiomyopathy, hypertrophic, 24","LDB3","PS192600","Cardiomyopathy, familial hypertrophic","Heart-Ventricle","Yes","NA"
"601493","Cardiomyopathy, hypertrophic, 24","LDB3","PS604169","Left ventricular noncompaction","Heart-Ventricle","Yes","NA"
"601493","Cardiomyopathy, dilated, 1C, with or without LVNC","LDB3","PS115200","Dilated cardiomyopathy","Heart-Ventricle","Yes","NA"
"601493","Cardiomyopathy, dilated, 1C, with or without LVNC","LDB3","PS192600","Cardiomyopathy, familial hypertrophic","Heart-Ventricle","Yes","NA"
"601493","Cardiomyopathy, dilated, 1C, with or without LVNC","LDB3","PS604169","Left ventricular noncompaction","Heart-Ventricle","Yes","NA"
"601493","Left ventricular noncompaction 3","LDB3","PS115200","Dilated cardiomyopathy","Heart-Ventricle","Yes","NA"
"601493","Left ventricular noncompaction 3","LDB3","PS192600","Cardiomyopathy, familial hypertrophic","Heart-Ventricle","Yes","NA"
"601493","Left ventricular noncompaction 3","LDB3","PS604169","Left ventricular noncompaction","Heart-Ventricle","Yes","NA"
"610733","Noonan syndrome 4","SOS1","PS163950","Noonan syndrome","Heart-Ventricle","Yes","NA"
"616028","Adams-Oliver syndrome 5","NOTCH1","PS100300","Adams-Oliver syndrome","Heart-Ventricle","Yes","NA"
"256520","Neu-Laxova syndrome 1","PHGDH","PS256520","Neu-Laxova syndrome","Heart-Ventricle","Yes","NA"
"605362","?Cardiomyopathy, dilated, 1J","EYA4","PS115200","Dilated cardiomyopathy","Heart-Ventricle","Yes","NA"
"614474","Atrioventricular septal defect 5","GATA6","PS606215","Atrioventricular septal defect","Heart-Ventricle","Yes","NA"
"225250","Hypothyroidism, congenital nongoitrous, 5","NKX2-5","PS275200","Hypothyroidism, congenital, nongoitrous","Heart-Ventricle","Yes","NA"
"600919","Cardiac arrhythmia, ankyrin-B-related","ANK2","PS192500","Long QT syndrome","Heart-Ventricle","Yes","NA"
"600919","Long QT syndrome 4","ANK2","PS192500","Long QT syndrome","Heart-Ventricle","Yes","NA"
"614430","Atrioventricular septal defect 4","GATA4","PS606215","Atrioventricular septal defect","Heart-Ventricle","Yes","NA"
"603830","Long QT syndrome 3","SCN5A","PS192500","Long QT syndrome","Heart-Ventricle","Yes","NA"
